category,country,state,subCategory,profit,sales
Office Supplies,China,Inner Mongolia,Art,7.77,198.15
Office Supplies,Mozambique,Inhambane,Art,4.41,23.25
Office Supplies,United States,Indiana,Storage,555.2861,4120.43
Office Supplies,United States,Indiana,Paper,888.3797,1879.52
Office Supplies,United States,Indiana,Labels,134.2083,276.21
Office Supplies,United States,Indiana,Fasteners,.1008,8.46
Office Supplies,United States,Indiana,Envelopes,412.1747,889.56
Office Supplies,United States,Indiana,Binders,1827.1562,4011.88
Office Supplies,United States,Indiana,Art,123.6134,389.19
Office Supplies,United States,Indiana,Appliances,1259.8645,4160.15
Office Supplies,Nigeria,Imo,Art,-18.756,15.624
Office Supplies,Nigeria,Imo,Appliances,-210.432,315.648
Office Supplies,Georgia,Imereti,Supplies,3.36,24
Office Supplies,Georgia,Imereti,Paper,.3,15.66
Office Supplies,Georgia,Imereti,Labels,11.04,28.56
Office Supplies,Georgia,Imereti,Binders,73.98,491.46
Office Supplies,Georgia,Imereti,Art,12.39,26.94
Office Supplies,Georgia,Imereti,Appliances,128.7,367.74
Office Supplies,United States,Illinois,Supplies,13.4273,178.152
Office Supplies,United States,Illinois,Storage,-257.4584,9080.328
Office Supplies,United States,Illinois,Paper,1183.6766,3455.816
Office Supplies,United States,Illinois,Labels,77.4622,224.872
Office Supplies,United States,Illinois,Fasteners,43.9949,141.336
Office Supplies,United States,Illinois,Envelopes,132.5294,384.104
Office Supplies,United States,Illinois,Binders,-7204.3242,4538.546
Office Supplies,United States,Illinois,Art,138.9541,930.032
Office Supplies,United States,Illinois,Appliances,-2482.4187,974.72
Office Supplies,France,Ile-de-France,Supplies,1269.93,5303.52
Office Supplies,France,Ile-de-France,Storage,4425.15,31167.99
Office Supplies,France,Ile-de-France,Paper,1159.59,5200.74
Office Supplies,France,Ile-de-France,Labels,460.05,1639.89
Office Supplies,France,Ile-de-France,Fasteners,639.03,2327.67
Office Supplies,France,Ile-de-France,Envelopes,925.35,4081.83
Office Supplies,France,Ile-de-France,Binders,2341.86,10932.72
Office Supplies,France,Ile-de-France,Art,4313.01,18145.35
Office Supplies,France,Ile-de-France,Appliances,3041.862,32184.432
Office Supplies,Iran,Ilam,Binders,5.55,12.36
Office Supplies,Turkey,Igdir,Fasteners,-4.512,5.808
Office Supplies,Turkey,Igdir,Envelopes,-17.274,16.836
Office Supplies,Turkey,Igdir,Binders,-7.584,11.196
Office Supplies,Turkey,Igdir,Art,-11.34,8.88
Office Supplies,Turkey,Igdir,Appliances,-637.608,910.752
Office Supplies,United States,Idaho,Storage,28.629,477.15
Office Supplies,United States,Idaho,Paper,81.322,172.86
Office Supplies,United States,Idaho,Binders,24.6347,71.656
Office Supplies,United States,Idaho,Appliances,66.0736,227.84
Office Supplies,Peru,Ica,Labels,-3.592,8.208
Office Supplies,Peru,Ica,Binders,-13.104,22.416
Office Supplies,Peru,Ica,Art,-51.6,128.88
Office Supplies,Peru,Ica,Appliances,-25.848,57.432
Office Supplies,Yemen,Ibb,Storage,-590.976,354.564
Office Supplies,Japan,Ibaraki,Envelopes,-10.62,29.4
Office Supplies,Romania,Iasi,Storage,55.68,198.9
Office Supplies,Romania,Iasi,Labels,4.5,9.03
Office Supplies,Romania,Iasi,Fasteners,2.16,16.74
Office Supplies,Romania,Iasi,Envelopes,13.5,107.64
Office Supplies,Romania,Iasi,Binders,8.43,29.16
Office Supplies,Romania,Iasi,Art,9.03,47.61
Office Supplies,Japan,Hyogo,Storage,220.86,1447.44
Office Supplies,Japan,Hyogo,Paper,19.53,46.71
Office Supplies,Japan,Hyogo,Labels,18.15,45.45
Office Supplies,Japan,Hyogo,Fasteners,4.05,40.5
Office Supplies,Japan,Hyogo,Envelopes,34.89,109.74
Office Supplies,Japan,Hyogo,Binders,45.21,623.43
Office Supplies,Japan,Hyogo,Art,42.45,183.3
Office Supplies,Japan,Hyogo,Appliances,28.86,137.58
Office Supplies,Romania,Hunedoara,Storage,2.88,24
Office Supplies,Romania,Hunedoara,Appliances,71.88,194.34
Office Supplies,China,Hunan,Supplies,139.14,595.95
Office Supplies,China,Hunan,Storage,161.82,385.29
Office Supplies,China,Hunan,Paper,204.06,854.94
Office Supplies,China,Hunan,Labels,37.95,124.98
Office Supplies,China,Hunan,Fasteners,44.1,170.28
Office Supplies,China,Hunan,Envelopes,21,60.06
Office Supplies,China,Hunan,Binders,190.38,438.12
Office Supplies,China,Hunan,Art,105.54,454.59
Office Supplies,China,Hunan,Appliances,56.07,401.82
Office Supplies,Colombia,Huila,Supplies,18.12,78.84
Office Supplies,Colombia,Huila,Storage,20.3,53.5
Office Supplies,Guatemala,Huehuetenango,Supplies,10.1,46.1
Office Supplies,Guatemala,Huehuetenango,Storage,156.2,493.28
Office Supplies,Guatemala,Huehuetenango,Paper,73.7,310.12
Office Supplies,Guatemala,Huehuetenango,Labels,24.84,112.06
Office Supplies,Guatemala,Huehuetenango,Fasteners,6.84,15.96
Office Supplies,Guatemala,Huehuetenango,Envelopes,37.62,80.1
Office Supplies,Guatemala,Huehuetenango,Binders,4.5,56.46
Office Supplies,Guatemala,Huehuetenango,Art,4.96,35.52
Office Supplies,China,Hubei,Supplies,37.635,640.035
Office Supplies,China,Hubei,Storage,258.12,1136.37
Office Supplies,China,Hubei,Paper,-76.245,205.065
Office Supplies,China,Hubei,Labels,16.86,243.81
Office Supplies,China,Hubei,Fasteners,-8.325,41.475
Office Supplies,China,Hubei,Envelopes,-15.78,334.32
Office Supplies,China,Hubei,Binders,-70.875,503.445
Office Supplies,China,Hubei,Art,174.63,730.71
Office Supplies,China,Hubei,Appliances,188.37,1752.9
Office Supplies,Angola,Huambo,Storage,97.08,594.18
Office Supplies,Angola,Huambo,Paper,39.6,110.16
Office Supplies,Angola,Huambo,Labels,35.28,107.28
Office Supplies,Angola,Huambo,Fasteners,2.64,13.98
Office Supplies,Angola,Huambo,Envelopes,23.94,92.76
Office Supplies,Angola,Huambo,Binders,97.92,362.34
Office Supplies,Angola,Huambo,Art,93.9,241.71
Office Supplies,Angola,Huambo,Appliances,24.72,65.13
Office Supplies,Belarus,Hrodna,Supplies,3.42,28.68
Office Supplies,Belarus,Hrodna,Storage,105.6,291.75
Office Supplies,Belarus,Hrodna,Paper,37.56,213.24
Office Supplies,Belarus,Hrodna,Labels,.24,25.92
Office Supplies,Belarus,Hrodna,Fasteners,63.12,132.6
Office Supplies,Belarus,Hrodna,Envelopes,9.21,18.84
Office Supplies,Belarus,Hrodna,Binders,27.21,76.41
Office Supplies,Belarus,Hrodna,Art,95.19,391.29
Office Supplies,Belarus,Hrodna,Appliances,126.12,333.42
Office Supplies,Czech Republic,Hradec Kralove,Storage,43.68,437.52
Office Supplies,Czech Republic,Hradec Kralove,Art,6.84,25.35
Office Supplies,Denmark,Hovedstaden,Supplies,-171.135,286.155
Office Supplies,Denmark,Hovedstaden,Storage,-778.185,1341.705
Office Supplies,Denmark,Hovedstaden,Paper,-37.86,49.8
Office Supplies,Denmark,Hovedstaden,Labels,-9.945,27.765
Office Supplies,Denmark,Hovedstaden,Fasteners,-35.985,61.005
Office Supplies,Denmark,Hovedstaden,Envelopes,-11.97,26.01
Office Supplies,Denmark,Hovedstaden,Binders,-45.54,136.86
Office Supplies,Denmark,Hovedstaden,Art,-34.68,83.64
Office Supplies,Denmark,Hovedstaden,Appliances,-322.725,744.405
Office Supplies,Iran,Hormozgan,Supplies,44.16,90.24
Office Supplies,Iran,Hormozgan,Storage,3.78,47.49
Office Supplies,Iran,Hormozgan,Binders,25.92,57.6
Office Supplies,Iran,Hormozgan,Art,33.63,99.06
Office Supplies,Norway,Hordaland,Labels,0,28.08
Office Supplies,Norway,Hordaland,Fasteners,7.92,41.94
Office Supplies,Norway,Hordaland,Envelopes,10.98,68.67
Office Supplies,Hong Kong,Hong Kong,Supplies,24.21,57.69
Office Supplies,Hong Kong,Hong Kong,Paper,28.98,133.92
Office Supplies,Hong Kong,Hong Kong,Labels,5.55,11.85
Office Supplies,Hong Kong,Hong Kong,Fasteners,9.87,82.83
Office Supplies,Hong Kong,Hong Kong,Envelopes,10.2,73.8
Office Supplies,Hong Kong,Hong Kong,Binders,52.47,603.99
Office Supplies,Hong Kong,Hong Kong,Art,26.1,145.05
Office Supplies,Hong Kong,Hong Kong,Appliances,743.22,2230.26
Office Supplies,Belarus,Homyel',Supplies,13.53,77.67
Office Supplies,Belarus,Homyel',Storage,22.08,48
Office Supplies,Belarus,Homyel',Paper,22.53,45.09
Office Supplies,Belarus,Homyel',Envelopes,9.66,53.37
Office Supplies,Belarus,Homyel',Binders,15.18,61.26
Office Supplies,Belarus,Homyel',Art,60.39,190.62
Office Supplies,Belarus,Homyel',Appliances,28.62,81.78
Office Supplies,Cuba,Holguín,Supplies,48.28,229.36
Office Supplies,Cuba,Holguín,Storage,155.48,634.56
Office Supplies,Cuba,Holguín,Paper,58,188.94
Office Supplies,Cuba,Holguín,Labels,41.18,166.52
Office Supplies,Cuba,Holguín,Fasteners,22,106
Office Supplies,Cuba,Holguín,Envelopes,72.14,262.14
Office Supplies,Cuba,Holguín,Binders,77.18,366.7
Office Supplies,Cuba,Holguín,Art,71.96,331.38
Office Supplies,Cuba,Holguín,Appliances,299.44,1497.44
Office Supplies,Japan,Hokkaido,Envelopes,7.56,36
Office Supplies,Japan,Hokkaido,Binders,5.76,13.59
Office Supplies,Japan,Hokkaido,Art,8.16,17.4
Office Supplies,Vietnam,Ho Chí Minh City,Supplies,123.183,1353.813
Office Supplies,Vietnam,Ho Chí Minh City,Storage,505.164,4119.954
Office Supplies,Vietnam,Ho Chí Minh City,Paper,32.5047,637.5147
Office Supplies,Vietnam,Ho Chí Minh City,Labels,69.4911,429.2511
Office Supplies,Vietnam,Ho Chí Minh City,Fasteners,76.0203,314.9103
Office Supplies,Vietnam,Ho Chí Minh City,Envelopes,101.9106,664.6806
Office Supplies,Vietnam,Ho Chí Minh City,Binders,266.5083,1276.5483
Office Supplies,Vietnam,Ho Chí Minh City,Art,90.5349,1426.7949
Office Supplies,Vietnam,Ho Chí Minh City,Appliances,1406.2317,7722.3117
Office Supplies,Japan,Hiroshima,Paper,12.36,27.48
Office Supplies,Japan,Hiroshima,Labels,1.44,30.24
Office Supplies,Japan,Hiroshima,Fasteners,16.11,163.92
Office Supplies,Afghanistan,Hirat,Supplies,104.49,243.54
Office Supplies,Afghanistan,Hirat,Envelopes,24.36,203.88
Office Supplies,Syria,Hims,Storage,-133.704,291.546
Office Supplies,Syria,Hims,Paper,7.14,31.17
Office Supplies,Syria,Hims,Fasteners,5.43,11.34
Office Supplies,Syria,Hims,Binders,47.04,115.38
Office Supplies,Syria,Hims,Art,0,89.88
Office Supplies,Syria,Hims,Appliances,48,137.22
Office Supplies,Mexico,Hidalgo,Art,7.44,53.28
Office Supplies,Germany,Hesse,Supplies,213.36,675.27
Office Supplies,Germany,Hesse,Storage,72.621,1922.211
Office Supplies,Germany,Hesse,Paper,170.49,542.64
Office Supplies,Germany,Hesse,Labels,70.77,187.14
Office Supplies,Germany,Hesse,Fasteners,26.31,84.84
Office Supplies,Germany,Hesse,Envelopes,101.85,289.32
Office Supplies,Germany,Hesse,Binders,101.73,587.82
Office Supplies,Germany,Hesse,Art,787.38,2929.23
Office Supplies,Germany,Hesse,Appliances,359.718,1890.648
Office Supplies,China,Henan,Supplies,18,142.38
Office Supplies,China,Henan,Storage,589.41,2055.54
Office Supplies,China,Henan,Paper,88.26,320.76
Office Supplies,China,Henan,Labels,58.38,324.33
Office Supplies,China,Henan,Fasteners,161.64,513.75
Office Supplies,China,Henan,Envelopes,68.7,208.5
Office Supplies,China,Henan,Binders,92.1,343.95
Office Supplies,China,Henan,Art,131.82,491.94
Office Supplies,China,Henan,Appliances,103.92,425.61
Office Supplies,China,Heilongjiang,Supplies,190.89,976.65
Office Supplies,China,Heilongjiang,Storage,914.73,3167.94
Office Supplies,China,Heilongjiang,Paper,148.29,633.24
Office Supplies,China,Heilongjiang,Labels,139.14,412.65
Office Supplies,China,Heilongjiang,Fasteners,120.93,386.01
Office Supplies,China,Heilongjiang,Envelopes,106.53,600.57
Office Supplies,China,Heilongjiang,Binders,280.14,750.15
Office Supplies,China,Heilongjiang,Art,197.7,726.99
Office Supplies,China,Heilongjiang,Appliances,1099.8,3900.78
Office Supplies,Norway,Hedmark,Paper,25.2,133.68
Office Supplies,China,Hebei,Supplies,11.01,141.45
Office Supplies,China,Hebei,Storage,41.37,1802.73
Office Supplies,China,Hebei,Paper,15,65.22
Office Supplies,China,Hebei,Labels,107.25,244.23
Office Supplies,China,Hebei,Fasteners,38.31,267.75
Office Supplies,China,Hebei,Envelopes,139.8,376.98
Office Supplies,China,Hebei,Binders,4.92,12.69
Office Supplies,China,Hebei,Art,13.44,57.48
Office Supplies,China,Hebei,Appliances,305.94,1133.22
Office Supplies,New Zealand,Hawke's Bay,Storage,82.2,418.38
Office Supplies,New Zealand,Hawke's Bay,Labels,52.74,199.38
Office Supplies,New Zealand,Hawke's Bay,Envelopes,.96,99.24
Office Supplies,New Zealand,Hawke's Bay,Binders,12.3,31.68
Office Supplies,New Zealand,Hawke's Bay,Art,72.18,249.96
Office Supplies,Madagascar,Haute-Matsiatra,Storage,34.44,75
Office Supplies,Cote d'Ivoire,Haut-Sassandra,Supplies,1.92,14.88
Office Supplies,Turkey,Hatay,Supplies,-9.792,13.968
Office Supplies,Turkey,Hatay,Storage,-130.512,184.368
Office Supplies,Turkey,Hatay,Labels,-8.736,6.024
Office Supplies,Turkey,Hatay,Binders,-65.61,59.94
Office Supplies,India,Haryana,Supplies,47.7,186.39
Office Supplies,India,Haryana,Storage,40.11,552.33
Office Supplies,India,Haryana,Paper,207.42,1007.22
Office Supplies,India,Haryana,Labels,20.64,52.32
Office Supplies,India,Haryana,Fasteners,11.82,56.16
Office Supplies,India,Haryana,Envelopes,22.5,115.23
Office Supplies,India,Haryana,Binders,16.98,88.77
Office Supplies,India,Haryana,Art,179.55,493.29
Office Supplies,India,Haryana,Appliances,1337.97,3789.57
Office Supplies,Estonia,Harjumaa,Storage,44.16,96
Office Supplies,Estonia,Harjumaa,Labels,6.36,12.72
Office Supplies,Estonia,Harjumaa,Binders,.9,13.11
Office Supplies,Estonia,Harjumaa,Appliances,61.68,560.97
Office Supplies,Zimbabwe,Harare,Supplies,-63,66.78
Office Supplies,Zimbabwe,Harare,Storage,-232.275,216.495
Office Supplies,Zimbabwe,Harare,Paper,-117.597,54.963
Office Supplies,Zimbabwe,Harare,Fasteners,-5.325,4.185
Office Supplies,Zimbabwe,Harare,Envelopes,-108.477,63.603
Office Supplies,Zimbabwe,Harare,Binders,-142.092,70.308
Office Supplies,Zimbabwe,Harare,Art,-625.425,399.915
Office Supplies,Zimbabwe,Harare,Appliances,-334.581,189.909
Office Supplies,Germany,Hamburg,Supplies,346.29,1178.01
Office Supplies,Germany,Hamburg,Storage,292.335,3356.505
Office Supplies,Germany,Hamburg,Paper,189.09,526.95
Office Supplies,Germany,Hamburg,Labels,85.74,293.01
Office Supplies,Germany,Hamburg,Fasteners,105.27,314.97
Office Supplies,Germany,Hamburg,Envelopes,63.18,367.2
Office Supplies,Germany,Hamburg,Binders,628.35,1788.36
Office Supplies,Germany,Hamburg,Art,471.57,2024.91
Office Supplies,Germany,Hamburg,Appliances,299.742,1142.802
Office Supplies,Iran,Hamadan,Supplies,58.26,174.93
Office Supplies,Iran,Hamadan,Storage,11.88,71.67
Office Supplies,Iran,Hamadan,Paper,22.44,98.04
Office Supplies,Iran,Hamadan,Fasteners,9.24,29.04
Office Supplies,Iran,Hamadan,Envelopes,2.91,19.5
Office Supplies,Iran,Hamadan,Binders,73.38,288.9
Office Supplies,Iran,Hamadan,Art,54.9,170.46
Office Supplies,Iran,Hamadan,Appliances,826.53,4119
Office Supplies,Sweden,Halland,Storage,-85.41,96.87
Office Supplies,Hungary,Hajdu-Bihar,Paper,11.4,81.96
Office Supplies,Belgium,Hainaut,Supplies,26.64,56.76
Office Supplies,Belgium,Hainaut,Storage,332.25,867.69
Office Supplies,Belgium,Hainaut,Fasteners,33.93,134.73
Office Supplies,Belgium,Hainaut,Envelopes,89.55,190.8
Office Supplies,Belgium,Hainaut,Binders,134.7,408.51
Office Supplies,Belgium,Hainaut,Art,198.66,520.32
Office Supplies,China,Hainan,Labels,39.72,144.66
Office Supplies,China,Hainan,Envelopes,86.76,177.3
Office Supplies,Israel,Haifa,Storage,209.1,690.6
Office Supplies,Israel,Haifa,Paper,54.72,111.84
Office Supplies,Israel,Haifa,Labels,0,15.54
Office Supplies,Israel,Haifa,Fasteners,1.38,13.8
Office Supplies,Israel,Haifa,Binders,2.64,10.65
Office Supplies,Israel,Haifa,Art,19.23,107.34
Office Supplies,Israel,Haifa,Appliances,75.18,278.46
Office Supplies,Hungary,Gyor,Supplies,21.6,103.08
Office Supplies,Hungary,Gyor,Paper,10.83,31.62
Office Supplies,Hungary,Gyor,Labels,8.58,21.48
Office Supplies,South Korea,Gyeongsangnam,Storage,-2.79,34.83
Office Supplies,South Korea,Gyeongsangnam,Paper,-4.89,13.53
Office Supplies,South Korea,Gyeongsangnam,Labels,-4.29,6.09
Office Supplies,South Korea,Gyeongsangnam,Fasteners,-17.46,17.73
Office Supplies,South Korea,Gyeongsangnam,Art,-20.625,114.225
Office Supplies,South Korea,Gyeongsangnam,Appliances,-520.335,743.265
Office Supplies,South Korea,Gyeonggi,Supplies,-66.615,125.745
Office Supplies,South Korea,Gyeonggi,Storage,-396.705,517.455
Office Supplies,South Korea,Gyeonggi,Paper,-40.215,181.095
Office Supplies,South Korea,Gyeonggi,Labels,-5.250000000,31.83
Office Supplies,South Korea,Gyeonggi,Fasteners,0,21.84
Office Supplies,South Korea,Gyeonggi,Envelopes,-24.975,51.975
Office Supplies,South Korea,Gyeonggi,Binders,-2.04,12.24
Office Supplies,Japan,Gunma,Supplies,-39.69,102.06
Office Supplies,Japan,Gunma,Storage,-136.035,693.135
Office Supplies,Japan,Gunma,Binders,-1.38,11.46
Office Supplies,Japan,Gunma,Appliances,-486.465,972.615
Office Supplies,Uganda,Gulu,Storage,-43.827,24.183
Office Supplies,India,Gujarat,Supplies,330.75,1167.66
Office Supplies,India,Gujarat,Storage,259.83,1492.56
Office Supplies,India,Gujarat,Paper,145.23,626.16
Office Supplies,India,Gujarat,Labels,33.93,77.85
Office Supplies,India,Gujarat,Fasteners,50.61,222.6
Office Supplies,India,Gujarat,Envelopes,187.02,562.38
Office Supplies,India,Gujarat,Binders,280.14,1046.91
Office Supplies,India,Gujarat,Art,35.7,83.55
Office Supplies,India,Gujarat,Appliances,58.56,277.92
Office Supplies,China,Guizhou,Labels,.75,4.8
Office Supplies,China,Guizhou,Fasteners,24.6,140.07
Office Supplies,China,Guizhou,Art,93.06,265.38
Office Supplies,Mexico,Guerrero,Storage,41.18,108.12
Office Supplies,Mexico,Guerrero,Paper,33.02,209.68
Office Supplies,Mexico,Guerrero,Labels,11.68,58.46
Office Supplies,Mexico,Guerrero,Fasteners,17.28,44.48
Office Supplies,Mexico,Guerrero,Art,6.16,13.76
Office Supplies,Mexico,Guerrero,Appliances,81.88,372.28
Office Supplies,Morocco,Guelmim-Es Semara,Art,8.82,38.4
Office Supplies,Algeria,Guelma,Supplies,29.28,74.76
Office Supplies,Algeria,Guelma,Storage,7.41,16.53
Office Supplies,Algeria,Guelma,Paper,9.6,35.76
Office Supplies,Algeria,Guelma,Envelopes,6.12,17.49
Office Supplies,Algeria,Guelma,Binders,25.2,105.18
Office Supplies,Algeria,Guelma,Art,.45,23.52
Office Supplies,Ecuador,Guayas,Storage,2.08,26.28
Office Supplies,Ecuador,Guayas,Paper,6.32,13.2
Office Supplies,Ecuador,Guayas,Labels,2.24,28.48
Office Supplies,Ecuador,Guayas,Envelopes,37.24,255.8
Office Supplies,Ecuador,Guayas,Binders,12.88,69.42
Office Supplies,Ecuador,Guayas,Art,21.52,76.54
Office Supplies,Ecuador,Guayas,Appliances,14.92,746.24
Office Supplies,Guatemala,Guatemala,Supplies,153.88,675.7
Office Supplies,Guatemala,Guatemala,Storage,1156.76,6846.4
Office Supplies,Guatemala,Guatemala,Paper,261,1171.54
Office Supplies,Guatemala,Guatemala,Labels,169.08,550.52
Office Supplies,Guatemala,Guatemala,Fasteners,129.36,581.92
Office Supplies,Guatemala,Guatemala,Envelopes,842.98,2551.62
Office Supplies,Guatemala,Guatemala,Binders,470.96,1658.86
Office Supplies,Guatemala,Guatemala,Art,491.8,2230.14
Office Supplies,Guatemala,Guatemala,Appliances,1476,6049.56
Office Supplies,Venezuela,Guárico,Storage,-8.136,18.684
Office Supplies,Venezuela,Guárico,Envelopes,-15.66,93.84
Office Supplies,Venezuela,Guárico,Binders,-3.92,13.44
Office Supplies,Cuba,Guantánamo,Supplies,16.12,52
Office Supplies,Cuba,Guantánamo,Storage,19.02,104.8
Office Supplies,Cuba,Guantánamo,Paper,37.46,125.84
Office Supplies,Cuba,Guantánamo,Labels,16.1,60.34
Office Supplies,Cuba,Guantánamo,Envelopes,10.8,43.5
Office Supplies,Cuba,Guantánamo,Binders,63.66,406.9
Office Supplies,Cuba,Guantánamo,Art,49.72,271.3
Office Supplies,Cuba,Guantánamo,Appliances,64.44,424.56
Office Supplies,China,Guangxi,Supplies,64.38,309.39
Office Supplies,China,Guangxi,Storage,42.39,681.33
Office Supplies,China,Guangxi,Paper,117.84,377.7
Office Supplies,China,Guangxi,Labels,13.14,32.22
Office Supplies,China,Guangxi,Fasteners,41.34,170.37
Office Supplies,China,Guangxi,Envelopes,20.88,138.18
Office Supplies,China,Guangxi,Binders,36.09,173.16
Office Supplies,China,Guangxi,Appliances,241.38,1609.29
Office Supplies,China,Guangdong,Supplies,384.33,1828.11
Office Supplies,China,Guangdong,Storage,1317.27,6349.56
Office Supplies,China,Guangdong,Paper,396.6,1886.1
Office Supplies,China,Guangdong,Labels,213.72,800.64
Office Supplies,China,Guangdong,Fasteners,156.39,630.24
Office Supplies,China,Guangdong,Envelopes,594.96,1867.77
Office Supplies,China,Guangdong,Binders,314.22,1384.74
Office Supplies,China,Guangdong,Art,561.09,2108.97
Office Supplies,China,Guangdong,Appliances,1744.02,6067.29
Office Supplies,Mexico,Guanajuato,Supplies,184.08,760.88
Office Supplies,Mexico,Guanajuato,Storage,322.54,938.9
Office Supplies,Mexico,Guanajuato,Paper,144.66,539.82
Office Supplies,Mexico,Guanajuato,Labels,67.36,250.2
Office Supplies,Mexico,Guanajuato,Fasteners,58.06,367.74
Office Supplies,Mexico,Guanajuato,Envelopes,227.42,711.4
Office Supplies,Mexico,Guanajuato,Binders,138.48,707.76
Office Supplies,Mexico,Guanajuato,Art,150.08,617.7
